Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1781587276022,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,30.000001907348633,23.809524536132813,33.333335876464844,14.285715103149414,5,0,0,5.475777626037598,8589934592,3221225472,6749077504,2252734464
204,1781587276227,3204,3204,3204,3204,3204,3204,3204,3204,25,20,20,15.000000953674316,9.523809432983398,4.761904716491699,0,0,5.475777626037598,8589934592,3221225472,6748323840,2252734464
202,1781587276432,3204,3204,3204,3204,3204,3204,3204,3204,25,20,19.047618865966797,14.285715103149414,5,4.761904716491699,0,0,7.753440856933594,8589934592,3221225472,6742114304,2252734464
199,1781587276635,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,35,21.052631378173828,25,5,0,0,0,7.753440856933594,8589934592,3221225472,6742720512,2252734464
204,1781587276835,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,30.000001907348633,15.789472579956055,19.047618865966797,0,0,0,0,7.753440856933594,8589934592,3221225472,6764560384,2252734464
204,1781587277040,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,35,33.333335876464844,26.3157901763916,20,0,0,0,7.753440856933594,8589934592,3221225472,6763167744,2252734464
202,1781587277245,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,20,23.809524536132813,19.047618865966797,10,4.761904716491699,0,4.761904716491699,7.753440856933594,8589934592,3221225472,6762201088,2252734464
204,1781587277448,3204,3204,3204,3204,3204,3204,3204,3204,40,35,20,19.047618865966797,30.000001907348633,30.000001907348633,4.761904716491699,0,4.142161846160889,8589934592,3221225472,6761922560,2252734464
200,1781587277653,3204,3204,3204,3204,3204,3204,3204,3204,20,23.809524536132813,23.809524536132813,5.263157844543457,15.000000953674316,31.57894515991211,4.761904716491699,0,4.142161846160889,8589934592,3221225472,6761922560,2252734464
200,1781587277854,3204,3204,3204,3204,3204,3204,3204,3204,25,25,15.000000953674316,20,14.285715103149414,23.809524536132813,0,0,4.142161846160889,8589934592,3221225472,6710509568,2252734464
200,1781587278056,3204,3204,3204,3204,3204,3204,3204,3204,75,73.68421173095703,70,61.904762268066406,52.6315803527832,45,47.619049072265625,31.57894515991211,4.142161846160889,8589934592,3221225472,6727041024,2252734464
200,1781587278256,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,20,10.526315689086914,15.000000953674316,9.523809432983398,5,0,0,4.142161846160889,8589934592,3221225472,6727974912,2252734464
204,1781587278457,3204,3204,3204,3204,3204,3204,3204,3204,20,20,14.285715103149414,0,30.000001907348633,15.000000953674316,14.285715103149414,9.523809432983398,4.474495887756348,8589934592,3221225472,6746062848,2252734464
202,1781587278662,3204,3204,3204,3204,3204,3204,3204,3204,45,42.85714340209961,38.095237731933594,35,50,55,52.38095474243164,50,4.474495887756348,8589934592,3221225472,6760267776,2252734464
202,1781587278865,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,20,10.526315689086914,18.18181800842285,0,0,0,0,4.474495887756348,8589934592,3221225472,6762840064,2252734464
204,1781587279068,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,30.000001907348633,25,15.789472579956055,14.285715103149414,0,0,0,4.474495887756348,8589934592,3221225472,6765084672,2252734464
204,1781587279272,3204,3204,3204,3204,3204,3204,3204,3204,35,35,33.333335876464844,33.333335876464844,21.052631378173828,19.047618865966797,10,10,4.474495887756348,8589934592,3221225472,6700498944,2252734464
199,1781587279478,3204,3204,3204,3204,3204,3204,3204,3204,5,5,9.523809432983398,10,4.761904716491699,0,0,0,5.562806129455566,8589934592,3221225472,6699614208,2252734464
201,1781587279678,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,14.285715103149414,10,10,5,0,4.761904716491699,0,5.562806129455566,8589934592,3221225472,6706937856,2252734464
200,1781587279880,3204,3204,3204,3204,3204,3204,3204,3204,45,45,42.105262756347656,40,20,25,15.000000953674316,14.285715103149414,5.562806129455566,8589934592,3221225472,6719291392,2252734464
204,1781587280080,3204,3204,3204,3204,3204,3204,3204,3204,55,55,55,45,42.105262756347656,52.38095474243164,21.052631378173828,15.789472579956055,5.562806129455566,8589934592,3221225472,6741901312,2252734464
201,1781587280285,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,35,20,30.000001907348633,31.81818199157715,20,14.285715103149414,9.523809432983398,5.562806129455566,8589934592,3221225472,6732496896,2252734464
204,1781587280487,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,30.000001907348633,28.571430206298828,23.809524536132813,35,25,23.809524536132813,20,6.922327518463135,8589934592,3221225472,6732496896,2252734464
203,1781587280692,3204,3204,3204,3204,3204,3204,3204,3204,35,30.000001907348633,30.000001907348633,20,15.789472579956055,5,0,4.761904716491699,6.922327518463135,8589934592,3221225472,6732496896,2252734464
203,1781587280895,3204,3204,3204,3204,3204,3204,3204,3204,25,38.095237731933594,20,19.047618865966797,45.45454788208008,42.85714340209961,10,10,6.922327518463135,8589934592,3221225472,6771310592,2252734464
203,1781587281099,3204,3204,3204,3204,3204,3204,3204,3204,25,21.052631378173828,15.000000953674316,15.789472579956055,31.57894515991211,36.842105865478516,30.000001907348633,10,6.922327518463135,8589934592,3221225472,6785712128,2252734464
199,1781587281303,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,30.000001907348633,30.000001907348633,23.809524536132813,50,52.38095474243164,35,23.809524536132813,6.922327518463135,8589934592,3221225472,6768541696,2252734464
204,1781587281503,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,5.263157844543457,5,35,42.105262756347656,25,20,5.52488374710083,8589934592,3221225472,6777815040,2252734464
204,1781587281708,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,15.000000953674316,14.285715103149414,5,45,33.333335876464844,35,25,5.52488374710083,8589934592,3221225472,6787612672,2252734464
204,1781587281913,3204,3204,3204,3204,3204,3204,3204,3204,25,33.333335876464844,20,10.526315689086914,33.333335876464844,33.333335876464844,19.047618865966797,10,5.52488374710083,8589934592,3221225472,6794280960,2252734464
200,1781587282118,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,19.047618865966797,23.809524536132813,35,15.000000953674316,9.523809432983398,9.523809432983398,5.52488374710083,8589934592,3221225472,6769229824,2252734464
204,1781587282318,3204,3204,3204,3204,3204,3204,3204,3204,25,25,10.526315689086914,10,50,30.000001907348633,30.000001907348633,20,6.975683212280273,8589934592,3221225472,6782009344,2252734464
199,1781587282524,3204,3204,3204,3204,3204,3204,3204,3204,25,15.789472579956055,14.285715103149414,23.809524536132813,15.000000953674316,9.523809432983398,0,0,6.975683212280273,8589934592,3221225472,6764527616,2252734464
201,1781587282724,3204,3204,3204,3204,3204,3204,3204,3204,20,18.18181800842285,10,5,25,0,0,0,6.975683212280273,8589934592,3221225472,6737297408,2252734464
204,1781587282926,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,21.052631378173828,10,10,28.571430206298828,15.000000953674316,15.000000953674316,10,6.975683212280273,8589934592,3221225472,6728794112,2252734464
204,1781587283131,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,30.000001907348633,23.809524536132813,10,45,5,10,5,6.975683212280273,8589934592,3221225472,6726909952,2252734464
203,1781587283336,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,23.809524536132813,10,4.761904716491699,23.809524536132813,10,4.761904716491699,18.18181800842285,8.552460670471191,8589934592,3221225472,6729957376,2252734464
203,1781587283540,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,15.789472579956055,15.000000953674316,10,35,20,14.285715103149414,0,8.552460670471191,8589934592,3221225472,6714966016,2252734464
204,1781587283744,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,22.72727394104004,14.285715103149414,0,20,25,0,4.761904716491699,8.552460670471191,8589934592,3221225472,6704562176,2252734464
200,1781587283949,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,20,10,19.047618865966797,30.000001907348633,18.18181800842285,10,0,8.552460670471191,8589934592,3221225472,6710870016,2252734464
201,1781587284150,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,20,20,14.285715103149414,23.809524536132813,26.3157901763916,5,0,8.552460670471191,8589934592,3221225472,6705283072,2252734464
201,1781587284352,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.000000953674316,10.526315689086914,0,25,23.809524536132813,10,0,6.017442226409912,8589934592,3221225472,6700269568,2252734464
204,1781587284554,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,10,9.523809432983398,15.000000953674316,15.000000953674316,0,5,6.017442226409912,8589934592,3221225472,6698778624,2252734464
204,1781587284759,3204,3204,3204,3204,3204,3204,3204,3204,25,15.000000953674316,9.090909004211426,4.761904716491699,30.000001907348633,19.047618865966797,9.090909004211426,9.523809432983398,6.017442226409912,8589934592,3221225472,6698778624,2252734464
200,1781587284963,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,23.809524536132813,20,20,33.333335876464844,10.526315689086914,5,0,6.017442226409912,8589934592,3221225472,6680543232,2252734464
200,1781587285164,3204,3204,3204,3204,3204,3204,3204,3204,20,10.526315689086914,10,5,42.105262756347656,9.523809432983398,0,9.523809432983398,6.017442226409912,8589934592,3221225472,6686081024,2252734464
204,1781587285364,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,20,5,0,23.809524536132813,5,30.000001907348633,5.263157844543457,5.406601428985596,8589934592,3221225472,6677938176,2252734464
199,1781587285570,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,20,14.285715103149414,19.047618865966797,19.047618865966797,14.285715103149414,20,15.000000953674316,5.406601428985596,8589934592,3221225472,6677938176,2252734464
204,1781587285770,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,10.526315689086914,10,31.57894515991211,15.789472579956055,25,19.047618865966797,5.406601428985596,8589934592,3221225472,6677938176,2252734464
204,1781587285975,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,20,20,28.571430206298828,23.809524536132813,19.047618865966797,19.047618865966797,5.406601428985596,8589934592,3221225472,6689406976,2252734464
204,1781587286179,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,10,19.047618865966797,40,19.047618865966797,23.809524536132813,5,5.406601428985596,8589934592,3221225472,6681493504,2252734464
202,1781587286384,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,13.636363983154297,10,5,33.333335876464844,10,0,0,5.859107494354248,8589934592,3221225472,6681493504,2252734464
200,1781587286587,3204,3204,3204,3204,3204,3204,3204,3204,25,21.052631378173828,19.047618865966797,19.047618865966797,30.000001907348633,15.000000953674316,4.761904716491699,0,5.859107494354248,8589934592,3221225472,6681493504,2252734464
202,1781587286788,3204,3204,3204,3204,3204,3204,3204,3204,35,38.095237731933594,25,25,40,10.526315689086914,5,0,5.859107494354248,8589934592,3221225472,6681493504,2252734464
200,1781587286991,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,40,30.000001907348633,20,40,19.047618865966797,5,0,5.859107494354248,8589934592,3221225472,6667288576,2252734464
204,1781587287192,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,38.88888931274414,35,47.36842346191406,22.22222328186035,10.526315689086914,10,4.761904716491699,5.859107494354248,8589934592,3221225472,6664749056,2252734464
203,1781587287397,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,14.285715103149414,14.285715103149414,14.285715103149414,23.809524536132813,23.809524536132813,4.761904716491699,9.523809432983398,5.864108562469482,8589934592,3221225472,6654476288,2252734464
200,1781587287601,3204,3204,3204,3204,3204,3204,3204,3204,25,25,20,14.285715103149414,28.571430206298828,10,9.523809432983398,0,5.864108562469482,8589934592,3221225472,6658736128,2252734464
202,1781587287802,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,40,26.3157901763916,26.3157901763916,25,23.809524536132813,0,5,5.864108562469482,8589934592,3221225472,6652264448,2252734464
204,1781587288005,3204,3204,3204,3204,3204,3204,3204,3204,40,50,38.095237731933594,30.000001907348633,25,5,0,0,5.864108562469482,8589934592,3221225472,6661570560,2252734464
199,1781587288210,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,15.789472579956055,19.047618865966797,35,15.000000953674316,0,5,5.864108562469482,8589934592,3221225472,6642696192,2252734464
200,1781587288411,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,21.052631378173828,19.047618865966797,5.263157844543457,40,25,10,10,6.535473346710205,8589934592,3221225472,6658572288,2252734464
203,1781587288611,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,25,23.809524536132813,38.095237731933594,30.000001907348633,30.000001907348633,23.809524536132813,6.535473346710205,8589934592,3221225472,6652936192,2252734464
202,1781587288816,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,15.000000953674316,5,30.000001907348633,28.571430206298828,0,0,6.535473346710205,8589934592,3221225472,6652936192,2252734464
200,1781587289019,3204,3204,3204,3204,3204,3204,3204,3204,25,20,23.809524536132813,10,35,20,9.523809432983398,5,6.535473346710205,8589934592,3221225472,6649167872,2252734464
202,1781587289219,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,20,11.111111640930176,14.285715103149414,30.000001907348633,10.526315689086914,0,0,6.535473346710205,8589934592,3221225472,6648758272,2252734464
202,1781587289422,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,15.000000953674316,19.047618865966797,10.526315689086914,25,10,0,0,5.267240524291992,8589934592,3221225472,6648758272,2252734464
204,1781587289625,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,50,47.619049072265625,47.619049072265625,50,38.095237731933594,36.3636360168457,33.333335876464844,5.267240524291992,8589934592,3221225472,6648758272,2252734464
203,1781587289831,3204,3204,3204,3204,3204,3204,3204,3204,61.904762268066406,61.904762268066406,55,52.6315803527832,52.38095474243164,35,25,19.047618865966797,5.267240524291992,8589934592,3221225472,6648758272,2252734464
204,1781587290036,3204,3204,3204,3204,3204,3204,3204,3204,40,35,28.571430206298828,27.272727966308594,38.095237731933594,19.047618865966797,5,0,5.267240524291992,8589934592,3221225472,6675496960,2252734464
199,1781587290240,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,15.789472579956055,15.789472579956055,25,10,0,0,5.267240524291992,8589934592,3221225472,6704742400,2252734464
200,1781587290441,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,31.57894515991211,20,20,30.000001907348633,10,4.761904716491699,0,5.8779826164245605,8589934592,3221225472,6704742400,2252734464
204,1781587290642,3204,3204,3204,3204,3204,3204,3204,3204,40,31.57894515991211,33.333335876464844,25,40,45,11.111111640930176,9.090909004211426,5.8779826164245605,8589934592,3221225472,6704742400,2252734464
201,1781587290847,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,33.333335876464844,26.3157901763916,25,50,28.571430206298828,18.18181800842285,15.000000953674316,5.8779826164245605,8589934592,3221225472,6704742400,2252734464
201,1781587291049,3204,3204,3204,3204,3204,3204,3204,3204,35,35,33.333335876464844,36.3636360168457,35,21.052631378173828,10,15.000000953674316,5.8779826164245605,8589934592,3221225472,6723780608,2252734464
201,1781587291251,3204,3204,3204,3204,3204,3204,3204,3204,20,15.789472579956055,20,15.789472579956055,20,23.809524536132813,10,20,5.8779826164245605,8589934592,3221225472,6747979776,2252734464
199,1781587291453,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,14.285715103149414,5.263157844543457,10,25,10,10,5,5.421239852905273,8589934592,3221225472,6748782592,2252734464
204,1781587291653,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,10,14.285715103149414,5,0,0,0,0,5.421239852905273,8589934592,3221225472,6745833472,2252734464
203,1781587291858,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,23.809524536132813,15.000000953674316,19.047618865966797,5,0,0,0,5.421239852905273,8589934592,3221225472,6753026048,2252734464
204,1781587292062,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,31.57894515991211,25,20,23.809524536132813,9.523809432983398,4.761904716491699,0,5.421239852905273,8589934592,3221225472,6714359808,2252734464
204,1781587292267,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,19.047618865966797,22.72727394104004,9.523809432983398,45,10,0,0,5.421239852905273,8589934592,3221225472,6749241344,2252734464
204,1781587292472,3204,3204,3204,3204,3204,3204,3204,3204,10,14.285715103149414,5.263157844543457,5,33.333335876464844,0,0,0,6.366331100463867,8589934592,3221225472,6725550080,2252734464
202,1781587292677,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,10.526315689086914,19.047618865966797,14.285715103149414,20,28.571430206298828,15.000000953674316,19.047618865966797,6.366331100463867,8589934592,3221225472,6725550080,2252734464
204,1781587292879,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,23.809524536132813,15.000000953674316,15.789472579956055,55,25,4.761904716491699,0,6.366331100463867,8589934592,3221225472,6725550080,2252734464
201,1781587293085,3204,3204,3204,3204,3204,3204,3204,3204,47.36842346191406,50,40,35,50,57.142860412597656,35,23.809524536132813,6.366331100463867,8589934592,3221225472,6737838080,2252734464
204,1781587293286,3204,3204,3204,3204,3204,3204,3204,3204,38.095237731933594,45,15.000000953674316,15.789472579956055,20,20,9.523809432983398,5,6.366331100463867,8589934592,3221225472,6747095040,2252734464
200,1781587293491,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,19.047618865966797,25,22.72727394104004,33.333335876464844,25,15.000000953674316,9.523809432983398,6.404186248779297,8589934592,3221225472,6736281600,2252734464
203,1781587293692,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,20,15.000000953674316,10.526315689086914,26.3157901763916,25,15.789472579956055,10.526315689086914,6.404186248779297,8589934592,3221225472,6766444544,2252734464
204,1781587293895,3204,3204,3204,3204,3204,3204,3204,3204,40,36.842105865478516,30.000001907348633,31.81818199157715,25,20,9.523809432983398,9.523809432983398,6.404186248779297,8589934592,3221225472,6733479936,2252734464
200,1781587294100,3204,3204,3204,3204,3204,3204,3204,3204,20,23.809524536132813,20,15.789472579956055,23.809524536132813,5,5,0,6.404186248779297,8589934592,3221225472,6721159168,2252734464
201,1781587294300,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.789472579956055,15.000000953674316,10,5,0,0,0,6.404186248779297,8589934592,3221225472,6714621952,2252734464
204,1781587294502,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,15.000000953674316,20,14.285715103149414,20,19.047618865966797,5,5,4.795823097229004,8589934592,3221225472,6714621952,2252734464
200,1781587294707,3204,3204,3204,3204,3204,3204,3204,3204,10,15.000000953674316,13.636363983154297,10.526315689086914,9.523809432983398,0,0,0,4.795823097229004,8589934592,3221225472,6714621952,2252734464
